age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y
40,services,married,secondary,no,10376,no,no,cellular,2,feb,1,75,1,failure,no
28,services,single,secondary,no,2878,no,no,telephone,18,jun,6,92,5,other,yes
40,admin.,married,secondary,no,1846,yes,no,cellular,17,apr,1,-1,0,unknown,no
32,management,married,tertiary,no,2640,yes,no,telephone,25,jul,4,-1,0,unknown,yes
36,student,single,unknown,no,2699,no,no,cellular,25,aug,1,117,1,failure,no
33,admin.,married,secondary,no,1713,yes,no,cellular,17,apr,1,-1,0,unknown,no
60,management,divorced,tertiary,no,2998,yes,yes,cellular,17,nov,1,-1,0,unknown,no
48,blue-collar,married,primary,no,1636,yes,no,unknown,7,may,1,-1,0,unknown,no
42,self-employed,married,tertiary,no,3133,no,no,unknown,17,jun,1,-1,0,unknown,no
29,blue-collar,single,secondary,no,5349,no,no,cellular,22,apr,2,-1,0,unknown,yes
30,technician,single,secondary,no,1645,no,no,cellular,30,apr,1,-1,0,unknown,yes
49,technician,married,secondary,no,1505,no,no,unknown,29,may,1,-1,0,unknown,no
38,blue-collar,married,primary,no,1938,yes,no,unknown,12,jun,1,-1,0,unknown,no
48,blue-collar,married,primary,no,4307,no,no,cellular,20,apr,2,-1,0,unknown,no
40,blue-collar,married,primary,no,2758,yes,no,cellular,20,nov,1,-1,0,unknown,no
57,retired,married,secondary,no,2988,no,yes,cellular,29,jul,2,-1,0,unknown,no
38,management,married,primary,no,5459,yes,no,cellular,19,nov,1,-1,0,unknown,no
37,management,divorced,tertiary,no,1915,yes,no,cellular,11,may,1,271,2,success,no
57,admin.,married,primary,no,1756,yes,no,cellular,14,jul,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,1556,yes,no,cellular,18,nov,1,195,1,failure,no
30,management,single,secondary,no,3043,no,no,cellular,5,jun,1,-1,0,unknown,yes
44,technician,single,secondary,no,1418,yes,no,unknown,7,may,4,-1,0,unknown,no
33,management,single,tertiary,no,2922,no,no,cellular,13,aug,12,-1,0,unknown,no
56,management,divorced,tertiary,no,8436,no,no,cellular,11,mar,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,1506,no,yes,telephone,15,jul,2,-1,0,unknown,no
47,entrepreneur,married,secondary,no,1632,no,yes,cellular,18,nov,2,-1,0,unknown,no
37,entrepreneur,married,tertiary,no,4223,yes,yes,cellular,8,aug,4,-1,0,unknown,no
35,management,divorced,tertiary,no,1491,yes,yes,cellular,19,aug,8,-1,0,unknown,no
68,management,single,tertiary,no,7969,no,no,cellular,13,aug,1,-1,0,unknown,no
59,retired,married,primary,no,2203,no,no,telephone,7,jul,1,-1,0,unknown,no
51,technician,divorced,secondary,no,1683,yes,no,unknown,12,may,6,-1,0,unknown,no
22,student,single,secondary,no,2626,no,no,cellular,12,feb,1,-1,0,unknown,no
52,management,single,tertiary,no,2042,yes,no,unknown,16,may,8,-1,0,unknown,no
59,retired,married,primary,no,2736,yes,no,cellular,15,jul,1,-1,0,unknown,no
41,management,single,tertiary,yes,1121,yes,no,cellular,19,aug,4,-1,0,unknown,no
54,blue-collar,married,secondary,no,1664,yes,no,unknown,13,may,2,-1,0,unknown,no
36,technician,single,secondary,no,1483,no,no,cellular,7,aug,2,-1,0,unknown,no
41,services,married,secondary,no,10797,yes,no,unknown,20,may,1,-1,0,unknown,no
50,technician,married,secondary,no,2949,no,no,cellular,6,aug,2,-1,0,unknown,no
54,blue-collar,married,primary,no,2473,no,no,cellular,4,aug,1,-1,0,unknown,no
29,entrepreneur,single,secondary,no,1792,yes,yes,cellular,5,may,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,1338,yes,no,cellular,7,jul,5,-1,0,unknown,no
29,technician,single,secondary,no,2352,no,no,cellular,30,jul,1,91,1,other,no
55,blue-collar,married,secondary,no,3653,yes,no,cellular,14,jul,3,-1,0,unknown,no
42,admin.,single,secondary,no,1887,yes,yes,cellular,6,apr,1,335,4,other,no
68,admin.,single,secondary,no,11576,no,no,cellular,5,may,4,-1,0,unknown,no
41,technician,single,secondary,no,1520,yes,no,cellular,14,aug,2,-1,0,unknown,no
33,services,married,secondary,no,1851,yes,no,unknown,21,may,1,-1,0,unknown,no
59,management,married,primary,no,1273,yes,no,unknown,4,jun,1,-1,0,unknown,no
31,services,married,secondary,no,12926,yes,no,unknown,28,may,2,-1,0,unknown,no
53,management,married,tertiary,no,6586,yes,no,cellular,8,oct,1,102,8,other,no
57,management,married,unknown,no,1978,no,no,cellular,28,jan,2,-1,0,unknown,no
36,management,single,tertiary,no,2073,yes,yes,cellular,20,nov,1,184,1,failure,no
42,entrepreneur,married,primary,no,1402,yes,no,cellular,11,jul,2,-1,0,unknown,no
29,admin.,single,secondary,no,5054,no,no,cellular,11,jul,5,-1,0,unknown,no
54,admin.,married,secondary,no,2188,no,no,unknown,12,jun,1,-1,0,unknown,no
38,blue-collar,single,secondary,no,1639,yes,yes,cellular,11,may,2,347,1,failure,no
35,blue-collar,married,primary,no,1415,yes,no,unknown,15,may,1,-1,0,unknown,no
36,management,married,secondary,no,1452,no,no,cellular,2,feb,1,-1,0,unknown,no
60,retired,married,secondary,no,1509,no,no,cellular,11,aug,1,-1,0,unknown,no
48,technician,divorced,secondary,no,1429,no,yes,telephone,17,oct,1,-1,0,unknown,yes
38,management,single,secondary,no,3041,yes,no,cellular,16,nov,1,-1,0,unknown,yes
32,technician,single,tertiary,no,3829,no,no,cellular,5,apr,3,241,4,other,no
50,blue-collar,married,secondary,no,1462,no,yes,unknown,4,jul,1,-1,0,unknown,no
52,technician,single,secondary,no,1737,yes,no,cellular,17,nov,1,123,2,failure,no
40,blue-collar,married,secondary,no,1803,yes,no,unknown,16,jun,15,-1,0,unknown,no
32,student,single,tertiary,no,8991,no,no,cellular,11,aug,2,-1,0,unknown,no
56,technician,married,tertiary,no,2388,no,no,cellular,27,oct,3,541,3,success,yes
42,self-employed,divorced,secondary,no,3363,no,yes,unknown,20,jun,1,-1,0,unknown,no
51,technician,married,tertiary,no,3336,yes,no,cellular,25,may,1,-1,0,unknown,no
51,management,married,primary,no,4850,no,no,cellular,11,nov,2,-1,0,unknown,yes
39,management,married,tertiary,no,1420,no,no,cellular,16,jul,2,182,3,success,yes
34,technician,single,tertiary,no,1395,no,no,cellular,7,aug,2,-1,0,unknown,no
38,technician,divorced,secondary,no,1885,no,yes,cellular,11,aug,3,-1,0,unknown,no
49,management,married,tertiary,no,1507,yes,no,cellular,22,jul,1,-1,0,unknown,no
35,blue-collar,single,secondary,no,1178,no,no,cellular,18,may,2,-1,0,unknown,no
54,unknown,married,primary,no,1733,no,no,cellular,29,jul,6,-1,0,unknown,no
48,services,married,secondary,no,1512,no,no,cellular,30,apr,1,261,5,other,yes
25,student,single,secondary,no,2200,no,no,cellular,16,sep,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,1710,no,yes,unknown,3,jul,1,-1,0,unknown,no
37,technician,single,tertiary,no,4994,no,no,cellular,21,nov,1,-1,0,unknown,no
30,management,single,tertiary,no,2872,no,no,cellular,10,dec,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,3592,yes,no,cellular,31,aug,1,474,1,failure,yes
27,management,single,tertiary,no,2308,no,no,cellular,18,sep,2,114,2,failure,yes
34,management,single,tertiary,no,1641,no,no,unknown,3,jun,3,-1,0,unknown,no
42,management,divorced,tertiary,no,2016,yes,no,cellular,3,feb,4,270,3,other,no
29,technician,married,secondary,no,2996,yes,yes,unknown,28,may,2,-1,0,unknown,no
56,blue-collar,married,secondary,no,2689,yes,no,unknown,5,may,1,-1,0,unknown,no
35,services,married,secondary,no,2263,yes,yes,unknown,8,may,1,-1,0,unknown,no
62,management,married,secondary,no,2204,yes,no,cellular,8,jul,1,-1,0,unknown,no
55,blue-collar,married,primary,no,1510,yes,no,unknown,6,may,3,-1,0,unknown,no
32,technician,single,secondary,no,6209,yes,no,cellular,18,nov,1,167,2,failure,no
46,management,married,tertiary,no,1441,yes,no,cellular,6,aug,2,-1,0,unknown,no
43,self-employed,married,tertiary,no,7416,yes,no,cellular,18,nov,1,-1,0,unknown,no
29,technician,married,secondary,no,1531,yes,no,cellular,7,may,3,-1,0,unknown,no
52,blue-collar,divorced,secondary,no,1621,yes,no,telephone,19,nov,1,127,4,other,no
36,self-employed,married,tertiary,no,6970,no,no,cellular,19,nov,1,-1,0,unknown,no
35,technician,married,secondary,no,1671,yes,yes,telephone,28,jul,2,-1,0,unknown,no
37,management,single,tertiary,no,4006,yes,no,cellular,25,may,1,-1,0,unknown,no
36,management,married,tertiary,no,6313,yes,no,cellular,4,feb,1,-1,0,unknown,no
27,services,single,secondary,no,1821,no,yes,cellular,7,jul,1,-1,0,unknown,no
35,technician,single,tertiary,no,1540,no,no,cellular,19,aug,1,-1,0,unknown,no
50,management,married,tertiary,no,2578,yes,yes,cellular,1,jun,1,-1,0,unknown,yes
60,blue-collar,divorced,secondary,no,1941,no,yes,telephone,17,jul,3,-1,0,unknown,no
48,blue-collar,married,secondary,no,1466,yes,no,cellular,8,may,2,-1,0,unknown,no
47,admin.,divorced,secondary,no,1505,no,no,cellular,29,oct,1,-1,0,unknown,yes
50,blue-collar,married,secondary,no,2629,yes,no,cellular,17,apr,1,317,1,failure,no
46,technician,divorced,secondary,no,1647,no,no,cellular,28,jul,5,-1,0,unknown,no
35,services,married,secondary,no,1489,yes,no,cellular,28,jul,2,-1,0,unknown,no
50,blue-collar,married,primary,no,3139,no,no,cellular,28,jan,2,-1,0,unknown,no
61,admin.,divorced,secondary,no,2445,yes,no,unknown,15,may,4,-1,0,unknown,no
36,management,married,tertiary,no,1496,no,no,cellular,20,aug,2,-1,0,unknown,no
37,blue-collar,single,tertiary,no,1421,yes,no,cellular,21,jul,4,-1,0,unknown,no
77,retired,divorced,tertiary,no,5227,yes,no,cellular,16,nov,1,183,1,failure,yes
28,entrepreneur,single,tertiary,no,1504,no,no,cellular,21,jul,3,-1,0,unknown,no
57,retired,married,primary,no,10312,no,no,unknown,11,jun,1,-1,0,unknown,no
36,management,married,tertiary,no,1401,yes,no,cellular,7,aug,1,99,2,success,yes
31,blue-collar,single,secondary,no,1431,yes,no,cellular,11,may,3,-1,0,unknown,no
44,blue-collar,married,primary,no,3996,yes,no,unknown,15,may,4,-1,0,unknown,no
40,management,married,tertiary,no,1877,yes,no,unknown,6,may,1,-1,0,unknown,no
47,admin.,married,secondary,no,1576,yes,yes,cellular,15,may,2,352,2,failure,no
22,student,single,secondary,no,1924,no,no,cellular,30,apr,1,-1,0,unknown,yes
53,technician,married,secondary,no,1039,yes,no,cellular,5,aug,1,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,1757,yes,no,unknown,16,may,1,-1,0,unknown,no
59,blue-collar,married,primary,no,1722,no,yes,cellular,7,jul,12,-1,0,unknown,no
43,technician,single,tertiary,no,3164,yes,no,cellular,4,feb,1,184,6,success,yes
45,blue-collar,married,secondary,no,3673,no,no,cellular,8,sep,1,98,1,success,yes
43,technician,divorced,secondary,no,1543,no,no,cellular,20,aug,2,-1,0,unknown,no
32,technician,married,tertiary,no,2995,yes,no,cellular,26,may,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,1839,yes,no,unknown,21,may,5,-1,0,unknown,no
42,blue-collar,married,primary,no,1081,yes,no,unknown,27,may,1,-1,0,unknown,no
40,self-employed,single,tertiary,no,2394,yes,no,unknown,23,may,1,-1,0,unknown,no
35,housemaid,married,primary,no,1716,yes,no,cellular,11,jul,2,-1,0,unknown,no
40,unknown,single,tertiary,no,1499,no,no,cellular,11,sep,3,95,3,success,yes
38,technician,single,tertiary,no,1720,no,no,cellular,30,apr,1,-1,0,unknown,yes
39,services,single,secondary,no,1748,no,yes,unknown,17,jun,4,-1,0,unknown,no
59,retired,married,tertiary,no,1444,no,no,cellular,19,aug,2,-1,0,unknown,no
34,management,single,tertiary,no,1992,yes,no,cellular,14,apr,2,145,3,failure,no
37,entrepreneur,married,primary,no,4053,no,yes,cellular,8,jul,1,-1,0,unknown,no
25,student,married,tertiary,yes,1187,yes,no,cellular,18,may,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,4296,yes,yes,telephone,25,jul,2,-1,0,unknown,no
40,technician,married,secondary,no,2137,no,no,cellular,7,aug,3,-1,0,unknown,no
36,admin.,divorced,secondary,no,2742,yes,no,cellular,15,may,3,-1,0,unknown,no
36,technician,single,secondary,no,1763,no,no,telephone,11,may,4,-1,0,unknown,no
23,student,single,secondary,no,3906,no,no,cellular,30,jun,6,169,3,success,yes
32,management,single,tertiary,no,20770,no,no,cellular,19,nov,2,-1,0,unknown,no
33,management,single,tertiary,no,4715,no,no,cellular,2,feb,1,73,1,failure,yes
44,technician,divorced,secondary,no,1160,yes,no,unknown,26,may,1,-1,0,unknown,no
34,management,single,secondary,no,1782,yes,no,unknown,2,jun,1,-1,0,unknown,no
37,management,married,tertiary,no,4307,no,no,cellular,20,nov,2,-1,0,unknown,no
58,unemployed,divorced,primary,no,2283,no,no,telephone,3,feb,2,-1,0,unknown,no
45,technician,single,tertiary,no,2425,yes,no,unknown,19,may,2,-1,0,unknown,no
36,technician,single,secondary,no,1602,no,no,cellular,22,jul,2,-1,0,unknown,no
51,unemployed,married,secondary,no,2187,yes,no,unknown,14,may,1,-1,0,unknown,no
34,technician,married,secondary,no,1673,yes,no,unknown,4,jun,3,-1,0,unknown,no
59,housemaid,married,primary,no,1418,no,no,unknown,9,jun,2,-1,0,unknown,no
37,management,married,tertiary,no,1596,yes,no,cellular,7,aug,2,-1,0,unknown,no
33,admin.,married,secondary,no,3735,yes,no,cellular,20,nov,2,-1,0,unknown,no
45,management,single,tertiary,no,3195,yes,no,cellular,26,aug,1,474,3,failure,yes
45,blue-collar,married,primary,no,4023,yes,no,cellular,16,apr,2,146,9,other,no
50,management,single,secondary,no,1791,yes,no,cellular,21,jul,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,821,yes,no,unknown,5,may,1,-1,0,unknown,no
46,services,single,secondary,no,2874,yes,no,unknown,8,may,2,-1,0,unknown,no
35,blue-collar,single,primary,no,1703,yes,no,cellular,20,apr,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,2395,yes,no,cellular,13,may,2,351,2,failure,no
37,technician,married,secondary,no,4189,yes,no,cellular,4,sep,2,94,1,failure,no
57,retired,married,tertiary,no,1608,no,yes,cellular,8,jul,1,-1,0,unknown,no
52,blue-collar,married,primary,no,9553,yes,no,cellular,18,aug,6,-1,0,unknown,no
40,self-employed,married,secondary,no,2247,no,no,unknown,20,jun,3,-1,0,unknown,no
57,housemaid,married,secondary,no,1654,no,no,cellular,22,aug,2,-1,0,unknown,no
67,unknown,married,unknown,no,6247,no,no,telephone,6,aug,1,-1,0,unknown,yes
37,technician,married,secondary,no,3314,no,no,cellular,19,nov,3,-1,0,unknown,no
60,retired,divorced,unknown,no,7323,yes,no,cellular,23,jul,1,-1,0,unknown,no
34,admin.,single,secondary,no,1512,no,yes,cellular,16,jul,2,-1,0,unknown,no
46,unemployed,single,secondary,no,5357,no,no,cellular,28,jan,1,-1,0,unknown,no
50,technician,married,secondary,no,1767,yes,no,cellular,28,jan,2,-1,0,unknown,no
62,admin.,married,secondary,no,4063,no,yes,cellular,30,jan,2,2,4,other,no
56,retired,married,primary,no,1688,no,no,unknown,12,may,1,-1,0,unknown,no
40,housemaid,divorced,secondary,no,1564,no,no,cellular,27,oct,3,148,1,success,yes
38,blue-collar,married,secondary,no,963,no,no,cellular,11,may,2,353,1,failure,no
35,technician,married,secondary,no,2015,no,yes,cellular,4,feb,2,-1,0,unknown,no
47,entrepreneur,married,secondary,no,1532,yes,no,unknown,7,may,1,-1,0,unknown,no
69,retired,married,tertiary,no,2204,no,no,cellular,6,aug,2,-1,0,unknown,yes
39,management,single,tertiary,no,1461,no,no,cellular,28,jan,2,-1,0,unknown,no
43,management,married,tertiary,no,2083,yes,no,unknown,21,may,3,-1,0,unknown,no
49,technician,married,secondary,no,1473,no,no,cellular,5,may,1,342,1,success,no
35,blue-collar,married,primary,no,1665,yes,yes,cellular,8,may,3,-1,0,unknown,no
35,services,married,secondary,no,1824,no,no,cellular,12,nov,1,92,4,failure,yes
45,blue-collar,married,secondary,no,4519,yes,no,unknown,15,may,2,-1,0,unknown,no
41,entrepreneur,married,tertiary,no,4104,yes,no,unknown,20,may,1,-1,0,unknown,no
54,management,married,tertiary,no,270,yes,no,cellular,7,may,4,-1,0,unknown,no
32,admin.,single,secondary,no,2511,yes,no,cellular,29,jan,1,-1,0,unknown,no
41,admin.,married,secondary,no,1924,no,no,cellular,30,jul,5,-1,0,unknown,no
40,self-employed,married,tertiary,no,2400,no,no,cellular,2,jun,1,-1,0,unknown,no
30,technician,single,secondary,no,2894,no,no,cellular,22,may,1,107,5,failure,no
43,management,divorced,tertiary,no,6439,no,no,cellular,23,apr,9,185,5,other,yes
36,blue-collar,married,secondary,no,857,yes,no,unknown,26,may,1,-1,0,unknown,no
44,housemaid,married,primary,no,1576,no,no,cellular,20,aug,2,-1,0,unknown,no
33,technician,single,secondary,no,4051,no,no,cellular,15,jul,1,184,3,success,yes
48,blue-collar,married,secondary,no,1667,no,no,unknown,20,jun,3,-1,0,unknown,no
42,technician,married,secondary,no,2507,yes,no,cellular,6,feb,3,-1,0,unknown,no
57,blue-collar,married,primary,no,1797,no,yes,telephone,14,jul,4,-1,0,unknown,no
72,retired,divorced,secondary,no,8578,no,no,telephone,5,mar,3,183,1,failure,no
33,blue-collar,married,secondary,no,5147,yes,yes,cellular,21,nov,1,168,4,failure,no
30,blue-collar,married,secondary,no,2441,yes,no,unknown,28,may,1,-1,0,unknown,no
35,management,married,tertiary,no,5430,yes,yes,cellular,15,apr,1,-1,0,unknown,no
38,housemaid,married,secondary,no,1814,yes,no,unknown,30,may,1,-1,0,unknown,no
46,unknown,married,secondary,no,3779,no,no,cellular,4,aug,3,-1,0,unknown,no
61,unemployed,divorced,secondary,no,4426,no,no,telephone,3,feb,1,-1,0,unknown,no
50,management,married,secondary,no,3777,yes,no,unknown,26,may,11,-1,0,unknown,no
38,management,married,secondary,no,1562,yes,no,unknown,30,may,3,-1,0,unknown,no
32,management,married,tertiary,no,2337,no,no,cellular,29,oct,2,-1,0,unknown,yes
27,blue-collar,single,primary,no,1201,yes,no,unknown,23,may,1,-1,0,unknown,no
49,admin.,single,secondary,no,5116,no,no,cellular,12,jul,2,181,4,success,yes
32,admin.,single,secondary,no,775,no,no,cellular,25,jul,1,-1,0,unknown,no
38,services,divorced,secondary,no,2992,no,no,unknown,6,jun,3,-1,0,unknown,no
65,entrepreneur,married,secondary,no,5300,no,no,telephone,4,aug,2,187,2,success,yes
66,housemaid,married,primary,no,2165,no,no,cellular,15,jul,2,182,1,success,no
44,unemployed,married,secondary,no,2756,no,no,cellular,15,jul,4,415,2,failure,yes
31,technician,single,tertiary,no,4391,yes,no,unknown,3,jun,1,-1,0,unknown,no
49,services,married,secondary,no,1514,yes,no,telephone,9,jul,1,-1,0,unknown,no
40,unemployed,married,primary,no,2568,yes,yes,unknown,8,may,5,-1,0,unknown,no
48,management,divorced,tertiary,no,7690,yes,no,telephone,18,nov,3,112,2,failure,no
42,admin.,married,secondary,no,1594,yes,no,cellular,7,may,2,169,1,failure,no
37,management,single,tertiary,no,4401,no,no,cellular,8,aug,2,-1,0,unknown,no
32,management,married,tertiary,no,3361,yes,no,cellular,11,aug,5,-1,0,unknown,no
35,admin.,married,tertiary,no,1579,yes,no,cellular,22,oct,2,335,2,failure,yes
70,retired,married,secondary,no,20829,yes,no,cellular,4,aug,1,-1,0,unknown,yes
44,technician,married,secondary,no,1509,no,no,unknown,29,may,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,1597,yes,no,unknown,28,may,2,-1,0,unknown,no
47,blue-collar,married,primary,no,1757,yes,no,cellular,29,jan,3,-1,0,unknown,no
33,blue-collar,married,secondary,no,2048,yes,no,unknown,23,may,4,-1,0,unknown,no
52,management,divorced,tertiary,no,1628,yes,no,cellular,24,jul,1,-1,0,unknown,no
50,blue-collar,married,primary,no,6858,yes,no,unknown,21,may,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,4790,no,no,cellular,31,jul,5,-1,0,unknown,no
53,management,married,tertiary,no,618,yes,yes,cellular,14,aug,2,-1,0,unknown,no
36,blue-collar,divorced,secondary,no,922,yes,no,unknown,26,may,2,-1,0,unknown,no
57,blue-collar,married,primary,no,2050,yes,no,unknown,5,may,1,-1,0,unknown,no
